++++++++++++++++++++++++++++++++++++++++++
Initiating model: CUEURA1
++++++++++++++++++++++++++++++++++++++++++
+-----------------+-----+-----+-----+-----+---------+-----+-----+-----+-----+---------+-----+-----+-----+-----+---------+-----+-----+-----+-----+---------+-----+-----+-----+-----+---------+
|   Feature\Rois  | TP0 | FP0 | TN0 | FN0 | FScore0 | TP1 | FP1 | TN1 | FN1 | FScore1 | TP2 | FP2 | TN2 | FN2 | FScore2 | TP3 | FP3 | TN3 | FN3 | FScore3 | TP4 | FP4 | TN4 | FN4 | FScore4 |
|      DSIFT      | mean:0.984,std:0.021 |   mean:1.0,std:0.0   | mean:0.98,std:0.035  |   mean:1.0,std:0.0   |   mean:1.0,std:0.0   |
|       SURF      | mean:0.494,std:0.363 | mean:0.786,std:0.012 | mean:0.68,std:0.144  | mean:0.664,std:0.243 | mean:0.746,std:0.047 |
|      DSURF      | mean:0.768,std:0.269 | mean:0.924,std:0.031 | mean:0.808,std:0.173 | mean:0.934,std:0.02  | mean:0.958,std:0.019 |
|       HOG       |   mean:1.0,std:0.0   |   mean:1.0,std:0.0   |   mean:1.0,std:0.0   | mean:0.998,std:0.004 |   mean:1.0,std:0.0   |
|       DHOG      | mean:0.96,std:0.006  | mean:0.962,std:0.012 | mean:0.92,std:0.044  | mean:0.964,std:0.008 | mean:0.988,std:0.004 |
|       LBP       | mean:0.906,std:0.054 | mean:0.91,std:0.011  | mean:0.904,std:0.032 |  mean:0.9,std:0.043  | mean:0.91,std:0.024  |
|       DLBP      | mean:0.936,std:0.014 | mean:0.934,std:0.008 | mean:0.932,std:0.016 | mean:0.928,std:0.007 | mean:0.946,std:0.008 |
|      CSLBP      | mean:0.832,std:0.029 | mean:0.838,std:0.021 | mean:0.766,std:0.067 | mean:0.862,std:0.034 | mean:0.824,std:0.031 |
|       CLBP      | mean:0.602,std:0.217 | mean:0.802,std:0.046 | mean:0.69,std:0.086  | mean:0.746,std:0.073 | mean:0.612,std:0.301 |
|        LM       | mean:0.992,std:0.007 |   mean:1.0,std:0.0   | mean:0.972,std:0.032 |   mean:1.0,std:0.0   | mean:0.976,std:0.024 |
|       MR8       |   mean:1.0,std:0.0   |   mean:1.0,std:0.0   |   mean:1.0,std:0.0   | mean:0.996,std:0.005 | mean:0.998,std:0.004 |
|       BGP       | mean:0.996,std:0.005 | mean:0.998,std:0.004 | mean:0.996,std:0.005 |   mean:1.0,std:0.0   | mean:0.988,std:0.004 |
|       GIST      | mean:0.998,std:0.004 | mean:0.932,std:0.043 | mean:0.736,std:0.153 | mean:0.986,std:0.019 | mean:0.996,std:0.008 |
|      LOHWEG     | mean:0.78,std:0.014  | mean:0.826,std:0.012 | mean:0.796,std:0.024 | mean:0.802,std:0.012 | mean:0.78,std:0.022  |
|      PATCH3     | mean:0.766,std:0.096 | mean:0.826,std:0.02  | mean:0.55,std:0.175  |  mean:0.8,std:0.093  |  mean:0.8,std:0.024  |
|      PATCH7     | mean:0.59,std:0.071  | mean:0.768,std:0.054 | mean:0.828,std:0.034 | mean:0.744,std:0.087 | mean:0.824,std:0.015 |
| AUTOCORRELOGRAM | mean:0.64,std:0.033  | mean:0.736,std:0.077 |  mean:0.75,std:0.03  | mean:0.684,std:0.039 | mean:0.704,std:0.039 |
|       SFTA      | mean:0.794,std:0.048 | mean:0.816,std:0.026 | mean:0.958,std:0.013 |  mean:0.79,std:0.03  | mean:0.702,std:0.118 |
|       WLD       | mean:0.58,std:0.157  | mean:0.606,std:0.231 |  mean:0.7,std:0.091  | mean:0.622,std:0.294 | mean:0.774,std:0.045 |
|       LPQ       | mean:0.884,std:0.025 | mean:0.892,std:0.038 | mean:0.888,std:0.115 | mean:0.766,std:0.169 | mean:0.86,std:0.028  |
|       BSIF      | mean:0.998,std:0.004 |   mean:1.0,std:0.0   | mean:0.996,std:0.005 | mean:0.996,std:0.008 | mean:0.998,std:0.004 |
|     ALEXNET     | mean:0.994,std:0.008 | mean:0.996,std:0.005 | mean:0.996,std:0.005 | mean:0.99,std:0.009  | mean:0.99,std:0.009  |
|      VGG_M      | mean:0.984,std:0.005 | mean:0.992,std:0.01  | mean:0.996,std:0.005 | mean:0.988,std:0.012 | mean:0.992,std:0.007 |
|    INCEPTION    |  mean:0.98,std:0.0   | mean:0.998,std:0.004 | mean:0.994,std:0.005 | mean:0.996,std:0.008 | mean:0.994,std:0.005 |
+-----------------+----------------------+----------------------+----------------------+----------------------+----------------------+

Model: CUEURA1
+-----------------+-------+-------+-------+-------+
|  Method/F-score |  mean | sigma |  min  |  max  |
+-----------------+-------+-------+-------+-------+
|   CORRELATION   | 0.943 | 0.041 | 0.873 |  1.0  |
|       SSIM      | 0.912 | 0.034 | 0.873 | 0.962 |
|       FSIM      | 0.163 | 0.199 |  0.0  | 0.413 |
|     AVCIBAS     | 0.863 | 0.027 | 0.824 | 0.897 |
|   STATISTICAL   | 0.642 | 0.065 | 0.557 |  0.75 |
|       SIFT      | 0.785 | 0.033 | 0.741 | 0.836 |
|      DSIFT      | 0.997 | 0.006 | 0.985 |  1.0  |
|       SURF      | 0.548 | 0.114 | 0.348 | 0.691 |
|      DSURF      | 0.956 | 0.023 | 0.933 |  1.0  |
|       HOG       | 0.987 | 0.015 | 0.968 |  1.0  |
|       DHOG      | 0.979 | 0.016 | 0.951 |  1.0  |
|       LBP       | 0.864 |  0.04 | 0.793 | 0.913 |
|       DLBP      | 0.941 | 0.011 | 0.931 | 0.962 |
|      CSLBP      | 0.845 | 0.035 | 0.809 | 0.906 |
|       CLBP      | 0.941 | 0.022 | 0.915 | 0.981 |
|        LM       |  1.0  |  0.0  |  1.0  |  1.0  |
|       MR8       | 0.994 | 0.008 | 0.984 |  1.0  |
|       BGP       | 0.991 | 0.012 |  0.97 |  1.0  |
|       GIST      | 0.991 | 0.012 |  0.97 |  1.0  |
|      LOHWEG     |  0.0  |  0.0  |  0.0  |  0.0  |
|      PATCH3     | 0.981 | 0.024 | 0.951 |  1.0  |
|      PATCH7     | 0.986 | 0.019 | 0.952 |  1.0  |
| AUTOCORRELOGRAM | 0.583 | 0.084 | 0.491 | 0.702 |
|       SFTA      | 0.963 |  0.01 | 0.951 |  0.98 |
|       WLD       | 0.807 | 0.047 | 0.745 | 0.885 |
|       LPQ       | 0.935 | 0.039 | 0.877 |  1.0  |
|       BSIF      | 0.984 |  0.02 | 0.954 |  1.0  |
|     ALEXNET     | 0.986 | 0.007 |  0.98 |  1.0  |
|      VGG_M      | 0.987 | 0.013 | 0.966 |  1.0  |
|    INCEPTION    |  0.98 | 0.026 | 0.933 |  1.0  |
+-----------------+-------+-------+-------+-------+
Model: CUEURA2
+-----------------+-------+-------+-------+-------+
|  Method/F-score |  mean | sigma |  min  |  max  |
+-----------------+-------+-------+-------+-------+
|   CORRELATION   | 0.906 |  0.05 | 0.821 | 0.949 |
|       SSIM      | 0.489 | 0.036 | 0.444 | 0.545 |
|       FSIM      | 0.393 | 0.205 |  0.0  | 0.571 |
|     AVCIBAS     | 0.908 | 0.033 | 0.847 | 0.945 |
|   STATISTICAL   | 0.586 | 0.056 | 0.531 | 0.667 |
|       SIFT      | 0.842 | 0.032 | 0.784 | 0.873 |
|      DSIFT      | 0.987 | 0.007 | 0.981 |  1.0  |
|       SURF      | 0.511 | 0.101 | 0.415 | 0.679 |
|      DSURF      | 0.951 | 0.018 | 0.929 | 0.981 |
|       HOG       | 0.987 | 0.007 | 0.981 |  1.0  |
|       DHOG      | 0.976 | 0.015 | 0.945 | 0.985 |
|       LBP       | 0.935 | 0.032 | 0.893 | 0.982 |
|       DLBP      | 0.983 | 0.012 | 0.963 |  1.0  |
|      CSLBP      | 0.913 |  0.01 |  0.9  | 0.923 |
|       CLBP      | 0.973 | 0.017 | 0.951 |  1.0  |
|        LM       | 0.997 | 0.006 | 0.984 |  1.0  |
|       MR8       |  1.0  |  0.0  |  1.0  |  1.0  |
|       BGP       |  0.99 | 0.008 | 0.984 |  1.0  |
|       GIST      |  0.99 | 0.008 | 0.984 |  1.0  |
|      LOHWEG     |  0.0  |  0.0  |  0.0  |  0.0  |
|      PATCH3     | 0.983 | 0.021 | 0.951 |  1.0  |
|      PATCH7     |  0.99 | 0.013 | 0.967 |  1.0  |
| AUTOCORRELOGRAM | 0.756 | 0.057 | 0.692 | 0.847 |
|       SFTA      |  0.97 | 0.013 | 0.949 | 0.985 |
|       WLD       | 0.798 | 0.041 |  0.75 | 0.853 |
|       LPQ       | 0.952 | 0.021 | 0.926 | 0.985 |
|       BSIF      | 0.977 | 0.014 | 0.963 |  1.0  |
|     ALEXNET     | 0.984 | 0.014 | 0.967 |  1.0  |
|      VGG_M      | 0.986 | 0.014 | 0.963 |  1.0  |
|    INCEPTION    |  0.99 | 0.013 | 0.969 |  1.0  |
+-----------------+-------+-------+-------+-------+
Model: CUEURB1
+-----------------+-------+-------+-------+-------+
|  Method/F-score |  mean | sigma |  min  |  max  |
+-----------------+-------+-------+-------+-------+
|   CORRELATION   | 0.931 | 0.012 | 0.913 | 0.945 |
|       SSIM      | 0.925 | 0.019 | 0.893 | 0.943 |
|       FSIM      | 0.751 | 0.014 | 0.727 | 0.765 |
|     AVCIBAS     | 0.889 | 0.071 | 0.752 |  0.94 |
|   STATISTICAL   | 0.727 | 0.023 | 0.694 | 0.761 |
|       SIFT      | 0.802 | 0.056 | 0.716 | 0.867 |
|      DSIFT      | 0.995 | 0.003 |  0.99 |  1.0  |
|       SURF      | 0.763 | 0.051 | 0.714 | 0.837 |
|      DSURF      | 0.976 | 0.009 | 0.961 | 0.987 |
|       HOG       | 0.997 | 0.002 | 0.995 |  1.0  |
|       DHOG      | 0.988 | 0.006 | 0.977 | 0.996 |
|       LBP       | 0.927 | 0.014 | 0.908 | 0.951 |
|       DLBP      | 0.982 | 0.006 | 0.971 | 0.987 |
|      CSLBP      | 0.921 | 0.015 |  0.9  | 0.936 |
|       CLBP      | 0.943 |  0.03 | 0.885 | 0.966 |
|        LM       | 0.998 | 0.002 | 0.995 |  1.0  |
|       MR8       | 0.998 | 0.002 | 0.995 |  1.0  |
|       BGP       | 0.997 | 0.002 | 0.995 |  1.0  |
|       GIST      | 0.984 | 0.003 |  0.98 | 0.987 |
|      LOHWEG     |  0.75 | 0.033 | 0.686 | 0.779 |
|      PATCH3     | 0.989 | 0.006 | 0.979 | 0.996 |
|      PATCH7     | 0.998 | 0.003 | 0.992 |  1.0  |
| AUTOCORRELOGRAM | 0.838 | 0.038 | 0.782 | 0.882 |
|       SFTA      | 0.971 | 0.009 | 0.959 | 0.983 |
|       WLD       | 0.776 | 0.059 | 0.687 | 0.837 |
|       LPQ       | 0.935 | 0.016 | 0.908 | 0.957 |
|       BSIF      | 0.994 | 0.005 | 0.985 |  1.0  |
|     ALEXNET     | 0.993 | 0.005 | 0.985 |  1.0  |
|      VGG_M      | 0.993 | 0.002 |  0.99 | 0.996 |
|    INCEPTION    | 0.985 | 0.008 | 0.971 | 0.996 |
+-----------------+-------+-------+-------+-------+
Model: CUEURB2
+-----------------+-------+-------+-------+-------+
|  Method/F-score |  mean | sigma |  min  |  max  |
+-----------------+-------+-------+-------+-------+
|   CORRELATION   | 0.943 | 0.012 |  0.93 | 0.965 |
|       SSIM      | 0.918 | 0.004 | 0.912 | 0.924 |
|       FSIM      | 0.791 | 0.024 | 0.752 | 0.826 |
|     AVCIBAS     | 0.762 | 0.038 | 0.688 | 0.792 |
|   STATISTICAL   | 0.774 | 0.024 | 0.745 | 0.811 |
|       SIFT      | 0.788 |  0.07 | 0.663 | 0.861 |
|      DSIFT      | 0.998 | 0.002 | 0.996 |  1.0  |
|       SURF      | 0.771 | 0.018 | 0.751 | 0.803 |
|      DSURF      | 0.974 | 0.006 | 0.966 | 0.982 |
|       HOG       | 0.997 | 0.002 | 0.996 |  1.0  |
|       DHOG      | 0.964 | 0.011 | 0.954 | 0.978 |
|       LBP       | 0.938 | 0.017 | 0.908 | 0.956 |
|       DLBP      | 0.989 | 0.008 | 0.978 |  1.0  |
|      CSLBP      | 0.904 | 0.027 | 0.858 | 0.941 |
|       CLBP      | 0.935 | 0.019 | 0.902 | 0.957 |
|        LM       | 0.998 | 0.002 | 0.996 |  1.0  |
|       MR8       | 0.999 | 0.002 | 0.996 |  1.0  |
|       BGP       | 0.998 | 0.002 | 0.996 |  1.0  |
|       GIST      |  0.98 | 0.014 | 0.959 |  1.0  |
|      LOHWEG     |  0.79 | 0.022 | 0.769 | 0.824 |
|      PATCH3     | 0.969 |  0.01 | 0.952 | 0.982 |
|      PATCH7     | 0.943 | 0.017 | 0.918 |  0.97 |
| AUTOCORRELOGRAM | 0.799 | 0.026 | 0.759 | 0.834 |
|       SFTA      | 0.921 | 0.016 | 0.895 | 0.943 |
|       WLD       | 0.881 | 0.027 |  0.85 | 0.927 |
|       LPQ       | 0.925 | 0.044 | 0.844 | 0.964 |
|       BSIF      | 0.992 | 0.003 | 0.987 | 0.996 |
|     ALEXNET     | 0.996 | 0.003 | 0.991 |  1.0  |
|      VGG_M      | 0.994 | 0.003 | 0.991 |  1.0  |
|    INCEPTION    | 0.989 | 0.007 | 0.982 |  1.0  |
+-----------------+-------+-------+-------+-------+
Model: CUEURC1
+-----------------+-------+-------+-------+-------+
|  Method/F-score |  mean | sigma |  min  |  max  |
+-----------------+-------+-------+-------+-------+
|   CORRELATION   | 0.875 | 0.013 | 0.857 | 0.891 |
|       SSIM      |  0.85 | 0.039 | 0.791 | 0.905 |
|       FSIM      | 0.781 | 0.019 | 0.759 | 0.803 |
|     AVCIBAS     | 0.799 | 0.032 | 0.767 | 0.847 |
|   STATISTICAL   | 0.898 | 0.016 | 0.883 | 0.925 |
|       SIFT      | 0.935 | 0.017 | 0.908 | 0.955 |
|      DSIFT      | 0.998 | 0.002 | 0.996 |  1.0  |
|       SURF      | 0.912 | 0.032 | 0.874 | 0.952 |
|      DSURF      | 0.986 | 0.006 | 0.976 | 0.993 |
|       HOG       |  1.0  |  0.0  |  1.0  |  1.0  |
|       DHOG      | 0.995 | 0.007 | 0.981 |  1.0  |
|       LBP       | 0.957 | 0.015 | 0.943 | 0.978 |
|       DLBP      | 0.995 | 0.003 | 0.992 |  1.0  |
|      CSLBP      | 0.935 | 0.009 | 0.921 | 0.946 |
|       CLBP      | 0.936 | 0.012 | 0.925 | 0.955 |
|        LM       | 0.998 | 0.003 | 0.992 |  1.0  |
|       MR8       | 0.999 | 0.001 | 0.996 |  1.0  |
|       BGP       | 0.999 | 0.001 | 0.996 |  1.0  |
|       GIST      | 0.998 | 0.003 | 0.993 |  1.0  |
|      LOHWEG     | 0.774 | 0.017 | 0.748 | 0.795 |
|      PATCH3     | 0.992 | 0.004 | 0.985 | 0.996 |
|      PATCH7     | 0.971 | 0.012 | 0.949 | 0.985 |
| AUTOCORRELOGRAM |  0.82 | 0.017 | 0.793 | 0.846 |
|       SFTA      | 0.988 | 0.006 | 0.981 | 0.996 |
|       WLD       | 0.846 | 0.016 | 0.826 | 0.865 |
|       LPQ       |  0.96 | 0.002 | 0.958 | 0.962 |
|       BSIF      | 0.998 | 0.002 | 0.996 |  1.0  |
|     ALEXNET     | 0.999 | 0.002 | 0.996 |  1.0  |
|      VGG_M      | 0.999 | 0.002 | 0.996 |  1.0  |
|    INCEPTION    | 0.999 | 0.002 | 0.996 |  1.0  |
+-----------------+-------+-------+-------+-------+
Model: CUEURC2
+-----------------+-------+-------+-------+-------+
|  Method/F-score |  mean | sigma |  min  |  max  |
+-----------------+-------+-------+-------+-------+
|   CORRELATION   | 0.902 | 0.011 | 0.884 | 0.915 |
|       SSIM      |  0.76 | 0.017 | 0.733 | 0.777 |
|       FSIM      |  0.78 | 0.023 | 0.752 |  0.81 |
|     AVCIBAS     | 0.789 | 0.035 |  0.74 |  0.85 |
|   STATISTICAL   | 0.735 | 0.071 | 0.632 | 0.836 |
|       SIFT      | 0.843 | 0.031 | 0.796 | 0.876 |
|      DSIFT      |  1.0  |  0.0  |  1.0  |  1.0  |
|       SURF      | 0.795 |  0.04 | 0.759 | 0.873 |
|      DSURF      |  0.97 | 0.013 | 0.955 | 0.987 |
|       HOG       | 0.999 | 0.002 | 0.996 |  1.0  |
|       DHOG      |  0.99 | 0.006 | 0.979 | 0.996 |
|       LBP       | 0.942 | 0.011 | 0.924 | 0.959 |
|       DLBP      | 0.981 | 0.005 | 0.974 | 0.987 |
|      CSLBP      | 0.862 |  0.03 | 0.817 | 0.896 |
|       CLBP      | 0.837 |  0.02 | 0.808 | 0.865 |
|        LM       | 0.998 | 0.002 | 0.996 |  1.0  |
|       MR8       | 0.999 | 0.002 | 0.996 |  1.0  |
|       BGP       |  1.0  |  0.0  |  1.0  |  1.0  |
|       GIST      | 0.998 | 0.002 | 0.996 |  1.0  |
|      LOHWEG     | 0.797 | 0.014 | 0.782 | 0.818 |
|      PATCH3     | 0.886 | 0.024 | 0.857 | 0.922 |
|      PATCH7     | 0.901 | 0.008 | 0.892 |  0.91 |
| AUTOCORRELOGRAM | 0.793 | 0.022 | 0.764 | 0.821 |
|       SFTA      | 0.959 |  0.01 | 0.947 | 0.975 |
|       WLD       | 0.819 | 0.034 | 0.771 | 0.857 |
|       LPQ       | 0.953 | 0.008 | 0.944 | 0.967 |
|       BSIF      | 0.999 | 0.002 | 0.996 |  1.0  |
|     ALEXNET     | 0.998 | 0.002 | 0.996 |  1.0  |
|      VGG_M      | 0.997 | 0.005 | 0.987 |  1.0  |
|    INCEPTION    |  1.0  |  0.0  |  1.0  |  1.0  |
+-----------------+-------+-------+-------+-------+

+++++++++++ ANOVA +++++++++++++++
Anova: Single Factor on f1

SUMMARY
    Groups        Count    Sum     Average   Variance  
======================================================
ALEXNET              30   29.786     0.993   8.592e-05 
AUTOCORRELOGRAM      30   22.937     0.765       0.010 
AVCIBAS              30   25.053     0.835       0.005 
BGP                  30   29.880     0.996   5.388e-05 
BSIF                 30   29.721     0.991   1.718e-04 
CLBP                 30   27.818     0.927       0.002 
CORRELATION          30   27.508     0.917       0.001 
CSLBP                30   26.898     0.897       0.002 
DHOG                 30   29.466     0.982   2.373e-04 
DLBP                 30   29.354     0.978   3.780e-04 
DSIFT                30   29.879     0.996   3.725e-05 
DSURF                30   29.069     0.969   3.523e-04 
FSIM                 30   18.294     0.610       0.076 
GIST                 30   29.707     0.990   1.183e-04 
HOG                  30   29.840     0.995   8.124e-05 
INCEPTION            30   29.724     0.991   2.196e-04 
LBP                  30   27.816     0.927       0.002 
LM                   30   29.942     0.998   1.205e-05 
LOHWEG               30   15.553     0.518       0.140 
LPQ                  30   28.295     0.943   8.857e-04 
MR8                  30   29.947     0.998   1.733e-05 
PATCH3               30   29.000     0.967       0.002 
PATCH7               30   28.950     0.965       0.001 
SFTA                 30   28.862     0.962   5.701e-04 
SIFT                 30   24.977     0.833       0.005 
SSIM                 30   24.265     0.809       0.025 
STATISTICAL          30   21.816     0.727       0.012 
SURF                 30   21.498     0.717       0.026 
VGG_M                30   29.778     0.993   9.140e-05 
WLD                  30   24.636     0.821       0.003 

O'BRIEN TEST FOR HOMOGENEITY OF VARIANCE
Source of Variation    SS     df       MS         F       P-value    eta^2   Obs. power 
=======================================================================================
Treatments            0.708    29       0.024   24.631   2.895e-93   0.451            1 
Error                 0.863   870   9.915e-04                                           
=======================================================================================
Total                 1.571   899                                                       

ANOVA
Source of Variation     SS     df     MS       F       P-value     eta^2   Obs. power 
=====================================================================================
Treatments            13.717    29   0.473   45.097   1.054e-151   0.601            1 
Error                  9.125   870   0.010                                            
=====================================================================================
Total                 22.842   899                                                    

POSTHOC MULTIPLE COMPARISONS

Tukey HSD: Table of q-statistics
                  ALEXNET   AUTOCORRELOGRAM   AVCIBAS       BGP        BSIF        CLBP     CORRELATION    CSLBP       DHOG        DLBP        DSIFT       DSURF       FSIM        GIST         HOG      INCEPTION      LBP         LM        LOHWEG        LPQ         MR8       PATCH3      PATCH7       SFTA        SIFT        SSIM      STATISTICAL     SURF        VGG_M        WLD    
============================================================================================================================================================================================================================================================================================================================================================================================
ALEXNET           0         12.210 **         8.437 **   0.168 ns    0.116 ns    3.508 ns   4.060 ns      5.148 +    0.571 ns    0.770 ns    0.166 ns    1.278 ns    20.488 **   0.141 ns    0.097 ns    0.110 ns    3.511 ns    0.279 ns    25.373 **   2.658 ns    0.287 ns    1.401 ns    1.491 ns    1.646 ns    8.572 **    9.842 **    14.208 **     14.775 **   0.014 ns    9.182 **  
AUTOCORRELOGRAM             0                 3.773 ns   12.378 **   12.095 **   8.703 **   8.150 **      7.062 **   11.640 **   11.440 **   12.377 **   10.932 **   8.277 **    12.069 **   12.307 **   12.101 **   8.699 **    12.489 **   13.162 **   9.553 **    12.498 **   10.809 **   10.720 **   10.564 **   3.638 ns    2.369 ns    1.997 ns      2.565 ns    12.197 **   3.029 ns  
AVCIBAS                                       0          8.605 **    8.322 **    4.929 ns   4.377 ns      3.289 ns   7.866 **    7.667 **    8.603 **    7.159 **    12.051 **   8.296 **    8.534 **    8.328 **    4.926 ns    8.716 **    16.936 **   5.779 *     8.725 **    7.036 **    6.946 **    6.791 **    0.135 ns    1.405 ns    5.771 *       6.338 **    8.423 **    0.744 ns  
BGP                                                      0           0.284 ns    3.676 ns   4.228 ns      5.316 +    0.739 ns    0.938 ns    0.002 ns    1.446 ns    20.656 **   0.309 ns    0.071 ns    0.278 ns    3.679 ns    0.111 ns    25.541 **   2.826 ns    0.119 ns    1.569 ns    1.659 ns    1.814 ns    8.740 **    10.010 **   14.376 **     14.943 **   0.182 ns    9.349 **  
BSIF                                                                 0           3.392 ns   3.945 ns      5.033 +    0.455 ns    0.655 ns    0.282 ns    1.163 ns    20.372 **   0.025 ns    0.212 ns    0.006 ns    3.396 ns    0.394 ns    25.257 **   2.542 ns    0.403 ns    1.286 ns    1.375 ns    1.531 ns    8.457 **    9.726 **    14.092 **     14.660 **   0.102 ns    9.066 **  
CLBP                                                                             0          0.553 ns      1.641 ns   2.937 ns    2.738 ns    3.674 ns    2.230 ns    16.980 **   3.367 ns    3.604 ns    3.398 ns    0.003 ns    3.786 ns    21.865 **   0.850 ns    3.795 ns    2.107 ns    2.017 ns    1.862 ns    5.064 +     6.334 **    10.700 **     11.267 **   3.494 ns    5.674 *   
CORRELATION                                                                                 0             1.088 ns   3.490 ns    3.290 ns    4.227 ns    2.782 ns    16.427 **   3.919 ns    4.157 ns    3.951 ns    0.549 ns    4.339 ns    21.312 **   1.403 ns    4.348 ns    2.659 ns    2.570 ns    2.414 ns    4.512 ns    5.781 *     10.147 **     10.715 **   4.047 ns    5.121 +   
CSLBP                                                                                                     0          4.578 ns    4.378 ns    5.315 +     3.870 ns    15.339 **   5.007 ns    5.245 +     5.039 +     1.637 ns    5.427 *     20.224 **   2.491 ns    5.436 *     3.747 ns    3.658 ns    3.502 ns    3.424 ns    4.693 ns    9.059 **      9.627 **    5.135 +     4.033 ns  
DHOG                                                                                                                 0           0.199 ns    0.737 ns    0.707 ns    19.917 **   0.430 ns    0.667 ns    0.461 ns    2.940 ns    0.849 ns    24.802 **   2.087 ns    0.858 ns    0.831 ns    0.920 ns    1.076 ns    8.001 **    9.271 **    13.637 **     14.204 **   0.557 ns    8.611 **  
DLBP                                                                                                                             0           0.936 ns    0.508 ns    19.718 **   0.629 ns    0.867 ns    0.661 ns    2.741 ns    1.049 ns    24.603 **   1.888 ns    1.058 ns    0.631 ns    0.721 ns    0.876 ns    7.802 **    9.072 **    13.438 **     14.005 **   0.756 ns    8.411 **  
DSIFT                                                                                                                                        0           1.444 ns    20.654 **   0.307 ns    0.070 ns    0.276 ns    3.677 ns    0.112 ns    25.539 **   2.824 ns    0.121 ns    1.567 ns    1.657 ns    1.812 ns    8.738 **    10.008 **   14.374 **     14.941 **   0.180 ns    9.348 **  
DSURF                                                                                                                                                    0           19.210 **   1.137 ns    1.375 ns    1.168 ns    2.233 ns    1.557 ns    24.095 **   1.380 ns    1.565 ns    0.123 ns    0.213 ns    0.368 ns    7.294 **    8.564 **    12.930 **     13.497 **   1.264 ns    7.903 **  
FSIM                                                                                                                                                                 0           20.347 **   20.584 **   20.378 **   16.977 **   20.766 **   4.885 ns    17.830 **   20.775 **   19.086 **   18.997 **   18.841 **   11.916 **   10.646 **   6.280 **      5.713 *     20.474 **   11.306 ** 
GIST                                                                                                                                                                             0           0.238 ns    0.031 ns    3.370 ns    0.420 ns    25.232 **   2.517 ns    0.428 ns    1.260 ns    1.350 ns    1.505 ns    8.431 **    9.701 **    14.067 **     14.634 **   0.127 ns    9.040 **  
